gene,pval,fdr,mean_dcm,mean_acm,log2fc
SLC1A6,0.7116196629484075,1.0,0.007169501,0.0056051216,-0.3550706
XXYLT1,0.7116196629484075,1.0,0.08602269,0.080521405,-0.09534383
NBPF14,0.7116196629484075,1.0,0.048034124,0.05175315,0.10758495
TSHZ2,0.7116196629484075,1.0,0.07224999,0.050502528,-0.5166335
ENSG00000254000,0.7116196629484075,1.0,2.953631e-05,6.12855e-05,1.0283709
DRAXIN,0.7116196629484075,1.0,0.004846879,0.004335225,-0.16091394
MFN2,0.7116196629484075,1.0,0.49882442,0.48448932,-0.04206717
NPIPB5,0.7116196629484075,1.0,0.21270943,0.23517075,0.14482379
CCDC110,0.7116196629484075,1.0,0.012057986,0.012368041,0.03662491
PRSS54,0.7116196629484075,1.0,0.0029080135,0.0024431313,-0.2512083
USP51,0.7116196629484075,1.0,0.009293081,0.00907886,-0.033641815
MTX1,0.7116196629484075,1.0,0.03311062,0.032618064,-0.021622181
GPR108,0.7116196629484075,1.0,0.023159849,0.021899031,-0.080755234
JOSD2,0.7116196629484075,1.0,0.019112362,0.019278295,0.012470722
FUT10,0.7116196629484075,1.0,0.14695047,0.14931291,0.023008585
MFN1,0.7116196629484075,1.0,0.37211147,0.38068917,0.032878637
ENSG00000254675,0.7116196629484075,1.0,2.6840049e-05,2.6000565e-05,-0.044172287
CORO1A,0.7116196629484075,1.0,0.0015242121,0.0015328503,0.008148193
NHLH2,0.7116196629484075,1.0,0.001243951,0.00022626732,-2.4536266
ENSG00000237837,0.7116196629484075,1.0,5.9193253e-06,1.2617435e-05,0.97675323
ENSG00000223842,0.7116196629484075,1.0,0.0067251083,0.005817681,-0.20907974
LINC02256,0.7116196629484075,1.0,1.003221,1.0425767,0.05551393
PTEN,0.7116196629484075,1.0,0.56901014,0.5840984,0.03775698
SRGAP3,0.7116196629484075,1.0,0.61636126,0.6048738,-0.027141988
CAV3,0.7116196629484075,1.0,0.1389655,0.14088945,0.019836664
CX3CL1,0.7116196629484075,1.0,0.0057931994,0.0030348822,-0.9324937
ENSG00000284430,0.7116196629484075,1.0,0.0016921994,0.0014864336,-0.18692589
FCGRT,0.7116196629484075,1.0,0.04671869,0.04138711,-0.17481422
ENSG00000273306,0.7116196629484075,1.0,0.0011898489,0.0009671275,-0.2987213
ATXN1L,0.7116196629484075,1.0,8.051849e-05,6.446488e-05,-0.31640625
ARGLU1,0.7116196629484075,1.0,0.7415014,0.7746466,0.063088775
CSN3,0.7116196629484075,1.0,1.2500393e-05,2.4888524e-05,0.939312
CTU2,0.7116196629484075,1.0,0.020108987,0.021683741,0.10876799
NUP50,0.7116196629484075,1.0,0.07795222,0.076219276,-0.032433987
ENSG00000249727,0.7116196629484075,1.0,1.9248891e-05,3.3943343e-05,0.7871752
HOPX,0.7116196629484075,1.0,0.14246951,0.13627344,-0.064148426
NXT1-AS1,0.7116196629484075,1.0,0.0006804484,0.00046099574,-0.5607252
B3GALNT1,0.7116196629484075,1.0,0.32116446,0.3151184,-0.027418137
ENSG00000269889,0.7116196629484075,1.0,0.014608159,0.015606876,0.09540129
RAF1,0.7116196629484075,1.0,0.8435347,0.8613442,0.030142426
ENSG00000269564,0.7116196629484075,1.0,1.2295345e-05,1.2670193e-05,0.04011154
TMEM163,0.7116196629484075,1.0,0.03324169,0.027987251,-0.24821568
COLGALT2,0.7116196629484075,1.0,0.061467025,0.05931315,-0.05145979
ENSG00000273004,0.7116196629484075,1.0,0.00083585543,0.0006520527,-0.3577795
NXF5,0.7116196629484075,1.0,0.008766367,0.008913902,0.024075031
MEP1A,0.7116196629484075,1.0,0.00048061262,0.00038530535,-0.31813145
HERC3,0.7116196629484075,1.0,0.2418697,0.24048123,-0.008305788
HERC5,0.7116196629484075,1.0,0.025854606,0.025656143,-0.0111169815
TAF4,0.7116196629484075,1.0,0.105405204,0.11493509,0.12487221
MIR4300HG,0.7116196629484075,1.0,0.13707669,0.126446,-0.11646104
LINC02720,0.7116196629484075,1.0,0.00044830458,0.00013392726,-1.7355118
ENSG00000261810,0.7116196629484075,1.0,0.0014668975,0.00028293868,-2.3701
GPS1,0.7116196629484075,1.0,0.04415589,0.046334006,0.06946421
AP1S2,0.7116196629484075,1.0,0.3943402,0.40619454,0.042729974
GOLGA8G,0.7116196629484075,1.0,1.45756585e-05,1.97145e-05,0.41134834
RBM26-AS1,0.7116196629484075,1.0,0.025517745,0.025815737,0.016749382
ACAD10,0.7116196629484075,1.0,0.28463894,0.28345656,-0.0060054064
MED8-AS1,0.7116196629484075,1.0,0.0016932572,0.0019775482,0.22378922
ENSG00000255558,0.7116196629484075,1.0,0.0013203473,0.0012688427,-0.05736065
NEK7,0.7116196629484075,1.0,1.2852446,1.2782938,-0.007823437
ZNF507,0.7116196629484075,1.0,0.1837629,0.18937135,0.043372393
PACS2,0.7116196629484075,1.0,0.20221823,0.19948356,-0.019643068
ENSG00000260879,0.7116196629484075,1.0,0.0033817475,0.0035166673,0.05642414
NHP2,0.7116196629484075,1.0,0.026653606,0.026989918,0.018089294
MAP2K2,0.7116196629484075,1.0,0.12078517,0.114853986,-0.07264185
ENSG00000206028,0.7116196629484075,1.0,0.0002922523,0.00023298737,-0.3257122
GOLPH3-DT,0.7116196629484075,1.0,0.011619116,0.011020663,-0.0762825
R3HDML,0.7116196629484075,1.0,0.001658161,0.0012023634,-0.46338177
AMBRA1,0.7116196629484075,1.0,0.5763838,0.58282053,0.016021848
APEX2,0.7116196629484075,1.0,0.0069291615,0.005616834,-0.30287504
ZC4H2,0.7116196629484075,1.0,0.088930726,0.08461279,-0.07180548
TSPYL4,0.7116196629484075,1.0,0.026083775,0.025994897,-0.0049238205
ENSG00000270066,0.7116196629484075,1.0,0.0014525526,0.0007420711,-0.9680109
UBE2T,0.7116196629484075,1.0,0.022418171,0.021119153,-0.086112976
SNRPE,0.7116196629484075,1.0,0.038228415,0.04133239,0.112624645
ENSG00000236376,0.7116196629484075,1.0,8.037988e-06,1.4854568e-05,0.81082535
ENSG00000197210,0.7116196629484075,1.0,0.0007295857,0.00044724302,-0.704772
MRPS30,0.7116196629484075,1.0,0.08325122,0.08701642,0.063815355
REN,0.7116196629484075,1.0,0.011408126,0.009318111,-0.29192352
ENSG00000237234,0.7116196629484075,1.0,0.061251204,0.054042235,-0.18064737
ENSG00000274331,0.7116196629484075,1.0,8.9637115e-06,1.716994e-05,0.8667984
LINC02685,0.7116196629484075,1.0,0.00010397468,0.00014149093,0.44082928
GLB1L,0.7116196629484075,1.0,0.013594342,0.014090532,0.05171585
ELOVL4,0.7116196629484075,1.0,0.0007039525,0.00055595586,-0.33996296
VCX2,0.7116196629484075,1.0,1.4630256e-05,2.2812386e-05,0.6073704
ZNF845,0.7116196629484075,1.0,0.017270822,0.016932722,-0.028521061
RPS6KB2,0.7116196629484075,1.0,0.045238532,0.049873352,0.14071417
ZNF347,0.7116196629484075,1.0,0.056878194,0.05742265,0.013744354
SYNJ2,0.7116196629484075,1.0,0.43012464,0.4470474,0.055672884
NPEPPS,0.7116196629484075,1.0,0.5346208,0.54284793,0.022032082
ENSG00000275197,0.7197381916948086,1.0,0.0011565646,0.0011597878,0.004012108
ENSG00000283445,0.7197381916948086,1.0,0.008301788,0.0076410263,-0.11964035
TNMD,0.7197381916948086,1.0,0.0005732005,0.0006650559,0.2140894
BSN-DT,0.7197381916948086,1.0,0.005081301,0.00658416,0.37373686
RNF183,0.7197381916948086,1.0,0.0003605695,0.0010251235,1.504859
ENSG00000260206,0.7197381916948086,1.0,0.0005212267,0.00037236747,-0.4840803
SPINK4,0.7197381916948086,1.0,0.0017159051,0.0014297818,-0.2630062
SPATA31G1,0.7197381916948086,1.0,0.00571536,0.0059763025,0.06439781
SLC6A18,0.7197381916948086,1.0,0.00024296084,0.00041238507,0.7608366
NFYC-AS1,0.7197381916948086,1.0,0.020181773,0.01837659,-0.13517714
APOA4,0.7197381916948086,1.0,5.9878977e-05,4.8153535e-05,-0.30864906
CASC18,0.7197381916948086,1.0,0.0013407005,0.0011610815,-0.20735168
ERCC8-AS1,0.7197381916948086,1.0,0.0005435393,0.0005608454,0.045137405
ENSG00000261200,0.7197381916948086,1.0,0.004154638,0.0031398255,-0.40392542
ENSG00000266341,0.7197381916948086,1.0,0.0008176981,0.0005970568,-0.4530487
LINC01426,0.7197381916948086,1.0,0.0026553425,0.0019907965,-0.41537094
ENSG00000279954,0.7197381916948086,1.0,7.46895e-05,5.230013e-05,-0.5059538
RPRML,0.7197381916948086,1.0,0.00012878535,0.00016255362,0.33363628
ENSG00000262133,0.7197381916948086,1.0,0.0021573773,0.0017316652,-0.3169546
GRHL3,0.7197381916948086,1.0,0.0009184905,0.00083070935,-0.14475536
TTC36,0.7197381916948086,1.0,0.0033138762,0.0028874623,-0.19865417
FAM24B,0.7197381916948086,1.0,0.0016262203,0.001516521,-0.1006937
ENSG00000234535,0.7197381916948086,1.0,0.00043396934,0.00024422197,-0.82682514
MSRA-DT,0.7197381916948086,1.0,0.011228252,0.009881094,-0.1843729
NKD2,0.7197381916948086,1.0,0.002257009,0.0013327177,-0.7595978
LINC01856,0.7197381916948086,1.0,0.0016325034,0.0016616841,0.025544167
ENSG00000259774,0.7197381916948086,1.0,0.001784282,0.0016344467,-0.1264677
AFP,0.7197381916948086,1.0,0.0020774654,0.0018380929,-0.17652416
ENSG00000267364,0.7197381916948086,1.0,0.0048025874,0.004903104,0.029877186
MSC-AS1,0.7197381916948086,1.0,0.019135904,0.013274488,-0.52759266
FCRL4,0.7197381916948086,1.0,0.0003211362,0.000351,0.12790489
IL27,0.7197381916948086,1.0,0.0027069899,0.0018956448,-0.51377296
LINC02327,0.7197381916948086,1.0,0.0064269016,0.0063460837,-0.018253803
ENSG00000256273,0.7197381916948086,1.0,8.827819e-05,5.6419838e-05,-0.63675785
ENSG00000228596,0.7197381916948086,1.0,0.00076787884,0.0008243519,0.10225296
ENSG00000230730,0.7197381916948086,1.0,0.003508414,0.003986196,0.1841445
FARSA-AS1,0.7197381916948086,1.0,0.0010798997,0.0010756305,-0.0057086945
NRTN,0.7197381916948086,1.0,0.013222065,0.013346284,0.013489246
LINC01102,0.7197381916948086,1.0,0.0025827987,0.0025690875,-0.0076761246
OR1E1,0.7197381916948086,1.0,9.74007e-05,5.0393894e-05,-0.93707085
ENSG00000223761,0.7197381916948086,1.0,0.00025083494,0.00015531087,-0.68806076
THOC3-AS1,0.7197381916948086,1.0,0.0006618805,0.00040558586,-0.70518875
LRRC36,0.7197381916948086,1.0,0.0050582867,0.005031619,-0.007624626
LINC01675,0.7197381916948086,1.0,0.00024401343,5.5115706e-05,-2.1263838
ENSG00000263618,0.7278884550034592,1.0,2.3196173e-05,0.0,-4.5967064
SNX11,0.7278884550034592,1.0,0.02423151,0.02544113,0.07027578
ENSG00000274238,0.7278884550034592,1.0,1.7851818e-05,0.0,-4.2366314
HERC6,0.7278884550034592,1.0,0.11436014,0.11091215,-0.044166565
ACADL,0.7278884550034592,1.0,0.0304359,0.032155417,0.079285145
ENSG00000259175,0.7278884550034592,1.0,0.002364848,0.0024468787,0.04917431
ORAI3,0.7278884550034592,1.0,0.012504867,0.011317289,-0.14394951
FABP7,0.7278884550034592,1.0,3.46379e-05,0.0,-5.15534
LINC01676,0.7278884550034592,1.0,0.0033145878,0.0028008004,-0.24291039
EMX2,0.7278884550034592,1.0,0.0013250292,0.0017362289,0.38967514
INTS6L-AS1,0.7278884550034592,1.0,2.8371707e-05,0.0,-4.876355
SLC9A3R1-AS1,0.7278884550034592,1.0,1.0569121e-05,0.0,-3.5322075
RPS10-NUDT3,0.7278884550034592,1.0,0.029681325,0.02717214,-0.12742281
LINC01507,0.7278884550034592,1.0,2.0635167e-05,0.0,-4.4353056
FGF10,0.7278884550034592,1.0,0.0048368415,0.003591174,-0.42950583
H4C16,0.7278884550034592,1.0,0.012260706,0.012991598,0.083530426
BARX1,0.7278884550034592,1.0,4.9334027e-05,0.0,-5.6534615
EOLA2-DT,0.7278884550034592,1.0,0.22217837,0.2213726,-0.0052416325
PAMR1,0.7278884550034592,1.0,0.0060895537,0.004954695,-0.29748583
LGR4,0.7278884550034592,1.0,0.34033543,0.31616774,-0.106266856
ENSG00000225280,0.7278884550034592,1.0,3.68021e-05,0.0,-5.2403936
CSTL1,0.7278884550034592,1.0,3.7455076e-05,0.0,-5.2651014
ENSG00000232470,0.7278884550034592,1.0,0.00035266162,0.0004190243,0.24810314
FGF5,0.7278884550034592,1.0,0.0073986584,0.0063051735,-0.23069382
ENSG00000283546,0.7278884550034592,1.0,0.00033979377,0.0004182969,0.29907322
BPTF,0.7278884550034592,1.0,0.78966016,0.80518615,0.028090417
PSORS1C2,0.7278884550034592,1.0,1.5486845e-05,0.0,-4.0432434
PPM1J-DT,0.7278884550034592,1.0,2.0962605e-05,0.0,-4.456977
MAGI3,0.7278884550034592,1.0,0.39381504,0.3953065,0.0054534674
MAB21L3,0.7278884550034592,1.0,0.0012472013,0.0015129226,0.27844048
ZNF234,0.7278884550034592,1.0,0.09608453,0.1009472,0.07122421
TNPO1,0.7278884550034592,1.0,0.45466867,0.4505654,-0.013079047
GTDC1,0.7278884550034592,1.0,0.4895223,0.48464397,-0.014449358
SPON1-AS1,0.7278884550034592,1.0,0.065679245,0.069354,0.078540325
ENSG00000257948,0.7278884550034592,1.0,3.7630503e-05,0.0,-5.2716684
PPP1R12A,0.7278884550034592,1.0,0.6891531,0.68778265,-0.0028717518
LINC00951,0.7278884550034592,1.0,1.0251186e-05,0.0,-3.4920044
SMIM24,0.7278884550034592,1.0,3.0418627e-05,0.0,-4.973548
SLC6A15,0.7278884550034592,1.0,0.0005469407,0.0005795788,0.08347225
LINC02446,0.7278884550034592,1.0,0.00040219334,0.0005626151,0.48323822
OR13D1,0.7278884550034592,1.0,6.192807e-05,0.0,-5.9756317
ENSG00000229962,0.7278884550034592,1.0,0.0002197755,0.00023983196,0.12544632
BARHL2,0.7278884550034592,1.0,9.087711e-05,0.0,-6.521633
LAMA4,0.7278884550034592,1.0,0.56914127,0.55807954,-0.028315961
ENSG00000253515,0.7278884550034592,1.0,4.36461e-05,0.0,-5.480462
WASF1,0.7278884550034592,1.0,0.019046219,0.01852786,-0.039806366
TMEM178A,0.7278884550034592,1.0,0.03724468,0.039414246,0.081680775
ELOVL1,0.7278884550034592,1.0,0.025608284,0.028505865,0.1546421
PLEKHA7,0.7278884550034592,1.0,0.5303732,0.52478904,-0.015270293
ENSG00000226904,0.7278884550034592,1.0,0.00012646052,3.0638857e-05,-2.0102806
LINC00867,0.7278884550034592,1.0,0.0008994657,0.0007044289,-0.35217094
ENSG00000251461,0.7278884550034592,1.0,0.0019492484,0.00050761865,-1.9390011
HPGDS,0.7278884550034592,1.0,0.044163443,0.03609945,-0.29086876
ENSG00000268614,0.7278884550034592,1.0,2.6283598e-05,0.0,-4.7699614
ENSG00000261000,0.7278884550034592,1.0,1.9795216e-05,0.0,-4.3781796
RSL1D1-DT,0.7278884550034592,1.0,0.2302812,0.23778668,0.046271086
ENSG00000234484,0.7278884550034592,1.0,0.00011382302,0.00014221553,0.31877613
ENSG00000272329,0.7278884550034592,1.0,1.683975e-05,0.0,-4.1570234
ENSG00000226134,0.7278884550034592,1.0,0.00024614314,0.00013756541,-0.83477974
ECHDC1,0.7278884550034592,1.0,0.286365,0.28342888,-0.014868379
ENSG00000267125,0.7278884550034592,1.0,2.15476e-05,0.0,-4.4949017
BMP10,0.7278884550034592,1.0,2.5971942e-05,0.0,-4.7533875
ENSG00000267439,0.7278884550034592,1.0,0.005961758,0.005628351,-0.08301115
NPHS1,0.7278884550034592,1.0,0.015449867,0.016850347,0.12517643
MPIG6B,0.7278884550034592,1.0,0.0011767508,0.0007627681,-0.62482834
RUVBL1-AS1,0.7278884550034592,1.0,0.00027952995,0.0007215549,1.364953
MICB,0.7278884550034592,1.0,0.00085785385,0.0016315756,0.9266653
GABRA4,0.7278884550034592,1.0,0.22839977,0.2150181,-0.08710265
ENSG00000273485,0.7278884550034592,1.0,0.0003630118,0.0003165473,-0.19701385
ITPRIP,0.7278884550034592,1.0,0.38695872,0.37167645,-0.05813217
MADD-AS1,0.7278884550034592,1.0,0.0017453384,0.0015662281,-0.15611744
PET117,0.7278884550034592,1.0,0.0048748557,0.0036698778,-0.4095297
PAICS,0.7278884550034592,1.0,0.092633046,0.09443084,0.027730942
ENSG00000255301,0.7278884550034592,1.0,1.922317e-05,0.0,-4.3379364
ENSG00000269570,0.7278884550034592,1.0,0.0004478367,0.000449859,0.006485939
ENSG00000225903,0.7278884550034592,1.0,1.6430819e-05,0.0,-4.1235676
BTBD3-AS1,0.7278884550034592,1.0,0.008261478,0.007072268,-0.22419739
FBXO36,0.7278884550034592,1.0,0.060048018,0.06103737,0.023575783
FIP1L1,0.7278884550034592,1.0,0.00284358,0.00384605,0.43553638
ENSG00000249685,0.7278884550034592,1.0,0.00012410193,4.1727526e-05,-1.5498667
GIMAP8,0.7278884550034592,1.0,0.030116282,0.054551713,0.8570595
FAM87A,0.7278884550034592,1.0,0.00012359582,0.0006065473,2.2857418
LINC02901,0.7278884550034592,1.0,0.023273773,0.023882378,0.03723955
ENSG00000284607,0.7278884550034592,1.0,0.00050441356,0.0002846468,-0.8232317
ARHGAP45,0.7278884550034592,1.0,0.0036210404,0.004041639,0.15849495
ENSG00000231902,0.7278884550034592,1.0,2.0369987e-05,0.0,-4.417514
ENSG00000268643,0.7278884550034592,1.0,0.0011683877,0.0008633533,-0.43605995
LINC00644,0.7278884550034592,1.0,2.9698987e-05,0.0,-4.940119
ENSG00000225408,0.7278884550034592,1.0,0.0015294236,0.0014443481,-0.08251381
KISS1R,0.7278884550034592,1.0,1.3403517e-05,0.0,-3.8483486
SPAG11B,0.7278884550034592,1.0,2.751545e-05,0.0,-4.8336716
BSG,0.7278884550034592,1.0,0.63875,0.6224906,-0.03719932
DEFA3,0.7278884550034592,1.0,0.00014473368,0.0,-7.18719
ENSG00000280486,0.7278884550034592,1.0,0.00048296072,0.0006503324,0.428504
CIRBP-AS1,0.7278884550034592,1.0,0.00016607554,0.00015018458,-0.14418983
LGALS9C,0.7278884550034592,1.0,2.3280814e-05,0.0,-4.6017447
DDX27,0.7278884550034592,1.0,0.071503766,0.07982935,0.15889812
ENSG00000280537,0.7278884550034592,1.0,2.1455939e-05,0.0,-4.489025
TMEM252-DT,0.7278884550034592,1.0,0.01850782,0.016622784,-0.15496397
SMC5,0.7278884550034592,1.0,0.5627307,0.5953742,0.081351876
ENSG00000267136,0.7278884550034592,1.0,0.0759656,0.07716162,0.022536993
AFG3L2,0.7278884550034592,1.0,0.7431691,0.7810313,0.071689725
PART1,0.7278884550034592,1.0,0.0038283463,0.0037717337,-0.021487236
H2AB1,0.7278884550034592,1.0,2.0781581e-05,0.0,-4.445036
PHACTR2-AS1,0.7278884550034592,1.0,0.016327696,0.01476508,-0.14512253
LINC01883,0.7278884550034592,1.0,0.0003074035,0.00035761768,0.21762753
GS1-600G8.3,0.7278884550034592,1.0,2.1175369e-05,0.0,-4.470886
ENSG00000267890,0.7278884550034592,1.0,3.7734644e-05,0.0,-5.275552
ENSG00000255426,0.7278884550034592,1.0,2.7166625e-05,0.0,-4.815914
PACSIN3,0.7278884550034592,1.0,0.14957514,0.1428159,-0.06671333
GUCA2A,0.7278884550034592,1.0,2.0816962e-05,0.0,-4.447378
MYCL-AS1,0.7278884550034592,1.0,1.6509952e-05,0.0,-4.130103
ENSG00000224090,0.7278884550034592,1.0,0.00022287344,0.00020860808,-0.09498978
ENSG00000257329,0.7278884550034592,1.0,9.074576e-06,0.0,-3.3326473
PARM1,0.7278884550034592,1.0,0.2906853,0.29502806,0.021394014
CSN2,0.7278884550034592,1.0,1.7062885e-05,0.0,-4.1749563
POLDIP3,0.7278884550034592,1.0,0.115625925,0.113771126,-0.023330212
LINC02002,0.7278884550034592,1.0,0.00062125176,0.0006797155,0.1295538
KCNK2,0.7278884550034592,1.0,0.0031606196,0.0034290901,0.11758232
GINM1,0.7278884550034592,1.0,0.16922197,0.17875029,0.07902813
IFNB1,0.7278884550034592,1.0,1.9386875e-05,0.0,-4.3495684
LINC01956,0.7278884550034592,1.0,2.5071507e-05,0.0,-4.704402
CFAP221,0.7278884550034592,1.0,0.029322468,0.026585141,-0.14138126
LINC01848,0.7278884550034592,1.0,1.3228252e-05,0.0,-3.8306866
ADAM30,0.7278884550034592,1.0,4.4478857e-05,0.0,-5.507124
DCAF12,0.7278884550034592,1.0,0.084636614,0.08080143,-0.06690025
ITPR2-AS1,0.7278884550034592,1.0,0.036121093,0.033915147,-0.09090948
SPTB,0.7278884550034592,1.0,0.4223499,0.38816586,-0.12176514
ENSG00000283982,0.7278884550034592,1.0,0.002788886,0.0026638585,-0.06614685
PTGES2-AS1,0.7278884550034592,1.0,0.0023339237,0.002205073,-0.081894875
LCP2,0.7278884550034592,1.0,0.007403449,0.0066232444,-0.16063643
ENSG00000253269,0.7278884550034592,1.0,0.000101210615,8.33123e-05,-0.27773
GAPLINC,0.7278884550034592,1.0,0.0015208685,0.0015034641,-0.016593933
LINC01777,0.7278884550034592,1.0,0.0005074209,0.000400533,-0.3405056
ENSG00000262094,0.7278884550034592,1.0,2.1047026e-05,0.0,-4.462512
ENSG00000234050,0.7278884550034592,1.0,0.00053608377,0.0004610875,-0.21698093
ENSG00000224691,0.7278884550034592,1.0,3.4095858e-05,0.0,-5.1332283
KLC4,0.7278884550034592,1.0,0.13775852,0.1455231,0.07910609
SMCR2,0.7278884550034592,1.0,0.00041111367,0.0003304757,-0.31413937
ENSG00000228395,0.7278884550034592,1.0,0.024711195,0.023567848,-0.06834173
ENSG00000272071,0.7278884550034592,1.0,3.1499614e-05,0.0,-5.0223503
IRX4-AS1,0.7278884550034592,1.0,0.0109212315,0.009034775,-0.27354717
FOXN3-AS2,0.7278884550034592,1.0,0.0020399159,0.002671829,0.38915062
ENSG00000268583,0.7278884550034592,1.0,0.015948275,0.016556097,0.053958893
EXOC3,0.7278884550034592,1.0,0.0835404,0.08434636,0.013851643
ENSG00000261294,0.7278884550034592,1.0,1.5718255e-05,0.0,-4.0633516
ENSG00000237324,0.7278884550034592,1.0,0.3718415,0.38018394,0.0320096
ENSG00000233099,0.7278884550034592,1.0,3.1717304e-05,0.0,-5.0319815
ENSG00000269846,0.7278884550034592,1.0,6.766035e-05,6.077491e-05,-0.15245628
LAMP2,0.7278884550034592,1.0,0.13510874,0.13634536,0.013144493
LINC02392,0.7278884550034592,1.0,0.00014175364,0.0,-7.157383
LINC00615,0.7278884550034592,1.0,0.000113163194,0.00012653015,0.15974045
SOX1,0.7278884550034592,1.0,2.7706883e-05,0.0,-4.8433247
TEX29,0.7278884550034592,1.0,0.0055831727,0.004864699,-0.19869661
TCEAL1,0.7278884550034592,1.0,0.03286217,0.03196587,-0.03989458
LCN8,0.7278884550034592,1.0,2.434776e-05,0.0,-4.663786
ENSG00000260003,0.7278884550034592,1.0,1.4510744e-05,0.0,-3.9551954
STON1,0.7278884550034592,1.0,6.4682434e-05,7.338545e-05,0.17951298
NKX6-2,0.7278884550034592,1.0,7.49732e-05,7.2940435e-05,-0.03912735
ADGRA1-AS1,0.7278884550034592,1.0,6.791042e-05,0.0,-6.1066494
BSND,0.7278884550034592,1.0,1.7644812e-05,0.0,-4.220702
GNB1-DT,0.7278884550034592,1.0,0.0011249345,0.00083335425,-0.43239117
CCDC183,0.7278884550034592,1.0,0.014188644,0.013350091,-0.08788109
CIBAR1,0.7278884550034592,1.0,0.19677237,0.20580961,0.06478238
BHLHE22-AS1,0.7278884550034592,1.0,3.767989e-05,0.0,-5.273511
ENSG00000261489,0.7278884550034592,1.0,1.8455632e-05,0.0,-4.282116
ENSG00000224413,0.7278884550034592,1.0,6.220299e-05,3.087541e-05,-0.9875488
CELF2-AS2,0.7278884550034592,1.0,0.21682523,0.2078121,-0.061252832
GMPPB,0.7278884550034592,1.0,0.026114147,0.023228958,-0.16890049
ENSG00000261978,0.7278884550034592,1.0,2.3904826e-05,0.0,-4.6383533
KRT6A,0.7278884550034592,1.0,4.2870506e-05,0.0,-5.455179
IL6R,0.7278884550034592,1.0,0.13631752,0.14252818,0.06427574
TRGV2,0.7278884550034592,1.0,1.7923241e-05,0.0,-4.2420864
KDELR3,0.7278884550034592,1.0,0.02478135,0.024194509,-0.034573555
ENSG00000262983,0.7278884550034592,1.0,0.0009053104,0.00079405395,-0.18895245
IL4R,0.7278884550034592,1.0,0.010691753,0.008508152,-0.32954645
ABTB1,0.7278884550034592,1.0,0.05015049,0.049452126,-0.02023077
LINC01767,0.7278884550034592,1.0,2.6996237e-05,0.0,-4.8071604
OXSR1,0.7278884550034592,1.0,0.23311687,0.23897526,0.03580761
PRAMEF15,0.7278884550034592,1.0,5.1550764e-05,0.0,-5.715639
OR8D1,0.7278884550034592,1.0,0.0003182708,0.000332913,0.0646925
GARIN5B,0.7278884550034592,1.0,5.6171946e-05,0.0,-5.8372355
TMEM39A,0.7278884550034592,1.0,0.1710766,0.17627594,0.043192863
ENSG00000272967,0.7278884550034592,1.0,0.0027856322,0.0029427558,0.079135895
DUOXA2,0.7278884550034592,1.0,4.9009504e-05,0.0,-5.6441298
BLID,0.7278884550034592,1.0,0.00069977035,0.00049729395,-0.49194527
ZNF605,0.7278884550034592,1.0,0.00018709495,0.0004988044,1.4099026
SYPL1,0.7278884550034592,1.0,0.15475541,0.16468062,0.089680195
LAMB1,0.7278884550034592,1.0,0.23748305,0.23611754,-0.008319378
EGLN3,0.7278884550034592,1.0,0.34728435,0.35437673,0.02916646
AKAP6,0.7278884550034592,1.0,2.3233862,2.3145595,-0.005491376
ENSG00000272254,0.7278884550034592,1.0,3.0688916e-05,0.0,-4.9859056
PTX4,0.7278884550034592,1.0,1.6295746e-05,0.0,-4.1123447
EEF1AKMT2,0.7278884550034592,1.0,0.010024258,0.008181522,-0.29302168
LINC02266,0.7278884550034592,1.0,3.57792e-05,0.0,-5.200818
HHIP-AS1,0.7278884550034592,1.0,0.015282942,0.015522466,0.022433758
PPP1R13B-DT,0.7278884550034592,1.0,0.0075906534,0.0070757284,-0.101331234
FOXF1,0.7278884550034592,1.0,4.0683357e-05,0.0,-5.381399
DSC1,0.7278884550034592,1.0,0.06195138,0.0619889,0.0008735657
C10orf90,0.7278884550034592,1.0,0.0051934924,0.005475817,0.0763545
ENSG00000250126,0.7278884550034592,1.0,0.0004395739,0.0002520349,-0.8000469
RGS2,0.7278884550034592,1.0,0.016125929,0.018341657,0.18573093
XAGE1B,0.7278884550034592,1.0,2.7381317e-05,0.0,-4.826869
SPIN4,0.7278884550034592,1.0,0.003162882,0.0036152883,0.19281387
SLC8A1-AS1,0.7278884550034592,1.0,1.8164662,1.793849,-0.018076122
ENSG00000260725,0.7278884550034592,1.0,6.56034e-05,0.0,-6.0575237
ENSG00000231597,0.7278884550034592,1.0,1.9201643e-05,0.0,-4.3364
ENSG00000255410,0.7278884550034592,1.0,2.8956198e-05,0.0,-4.9047823
ENSG00000232200,0.7278884550034592,1.0,2.0668882e-05,0.0,-4.4375525
ENSG00000224513,0.7278884550034592,1.0,2.2704908e-05,0.0,-4.567114
ENSG00000242391,0.7278884550034592,1.0,1.8634759e-05,0.0,-4.2953377
ENSG00000273098,0.7278884550034592,1.0,2.0726275e-05,0.0,-4.441368
AGBL4,0.7278884550034592,1.0,0.42111543,0.4478654,0.088849306
ENSG00000271780,0.7278884550034592,1.0,0.0075373556,0.008212354,0.12372208
ENSG00000249304,0.7278884550034592,1.0,0.00051383075,0.0003899341,-0.39717197
ENSG00000267898,0.7278884550034592,1.0,2.7510101e-05,0.0,-4.8334007
METTL21C,0.7278884550034592,1.0,0.0010965287,0.00058396254,-0.90784264
