gene,pval,fdr,mean_dcm,mean_acm,log2fc
IGLL1,0.6246402130569424,0.9931211607672558,0.08352275,0.02725321,1.6157074
EIF3J-DT,0.6246402130569424,0.9931211607672558,2.9059205,2.751846,0.07859552
ARSK,0.6246402130569424,0.9931211607672558,2.1067736,2.0970647,0.0066639185
ENSG00000259563,0.6246402130569424,0.9931211607672558,0.10641713,0.16126914,-0.5997355
CENPX,0.6246402130569424,0.9931211607672558,2.0093942,1.8868809,0.09075725
PER2,0.6246402130569424,0.9931211607672558,3.2318137,2.9108212,0.15091777
ZNF429,0.6246402130569424,0.9931211607672558,3.056066,2.7975044,0.12753534
SLC25A1,0.6246402130569424,0.9931211607672558,1.2373025,1.4666919,-0.24536729
ENSG00000275897,0.6246402130569424,0.9931211607672558,0.005451623,0.05573427,-3.3535686
TSSK2,0.6246402130569424,0.9931211607672558,0.0049129375,0.06716027,-3.7726781
DGCR5,0.6246402130569424,0.9931211607672558,0.0067128185,0.07848265,-3.5471869
LINC01950,0.6246402130569424,0.9931211607672558,2.1760008,2.129403,0.031230092
ENPP3,0.6246402130569424,0.9931211607672558,0.4160373,0.3336333,0.31844866
NUBPL-DT,0.6246402130569424,0.9931211607672558,0.088739954,0.10173245,-0.19712234
LINC01283,0.6246402130569424,0.9931211607672558,0.080558255,0.08141959,-0.015343428
AK8,0.6246402130569424,0.9931211607672558,1.2731214,1.3731478,-0.10911694
PHOSPHO2,0.6246402130569424,0.9931211607672558,0.09177626,0.02725321,1.7516577
ENSG00000273472,0.6246402130569424,0.9931211607672558,0.5772958,0.47164762,0.29160076
TRIM48,0.6246402130569424,0.9931211607672558,0.005619214,0.07848265,-3.8036952
EBF1,0.6246402130569424,0.9931211607672558,1.767383,1.6181586,0.12726164
DSN1,0.6246402130569424,0.9931211607672558,1.9727769,1.837498,0.10248512
ENSG00000285367,0.6246402130569424,0.9931211607672558,1.3960247,1.5353514,-0.13724434
LINC00479,0.6246402130569424,0.9931211607672558,0.0023211848,0.05573427,-4.585036
P2RY1,0.6246402130569424,0.9931211607672558,0.47723845,0.33390307,0.51527965
PHF24,0.6246402130569424,0.9931211607672558,0.5166939,0.39071134,0.4032058
ENSG00000253206,0.6246402130569424,0.9931211607672558,0.0023211848,0.05573427,-4.585036
FAHD2B,0.6246402130569424,0.9931211607672558,2.3780522,2.2925236,0.05284381
KIF3C,0.6246402130569424,0.9931211607672558,1.1167228,1.0306765,0.11567947
POLR2E,0.6246402130569424,0.9931211607672558,2.2311537,2.0675507,0.109867215
FNDC10,0.6246402130569424,0.9931211607672558,0.07644992,0.018744972,2.0279534
PCDHA1,0.6246402130569424,0.9931211607672558,0.0053491397,0.12859441,-4.587119
ENSG00000236968,0.6246402130569424,0.9931211607672558,0.06535118,0.018744972,1.8016548
SELENOO-AS1,0.6246402130569424,0.9931211607672558,0.3578148,0.27757767,0.36632037
PATE4,0.6246402130569424,0.9931211607672558,0.004293389,0.07848265,-4.1918674
ENSG00000256967,0.6246402130569424,0.9931211607672558,0.0050604944,0.07848265,-3.9547572
SEC62-AS1,0.6246402130569424,0.9931211607672558,1.0223761,0.9394291,0.12206955
MIXL1,0.6246402130569424,0.9931211607672558,0.43371916,0.34810606,0.31723332
ENSG00000263237,0.6246402130569424,0.9931211607672558,0.00405547,0.07848265,-4.2740955
ENSG00000255670,0.6246402130569424,0.9931211607672558,1.044757,1.1254386,-0.10731978
ENSG00000275857,0.6246402130569424,0.9931211607672558,0.08670262,0.02725321,1.6696134
ENSG00000275676,0.6246402130569424,0.9931211607672558,0.0072690803,0.07848265,-3.4323492
MANSC1,0.6246402130569424,0.9931211607672558,0.946422,1.0424438,-0.13941383
ENSG00000280191,0.6246402130569424,0.9931211607672558,0.0023736556,0.05868746,-4.627287
PYCR2,0.6246402130569424,0.9931211607672558,0.004293389,0.05573427,-3.6980658
ENSG00000237735,0.6246402130569424,0.9931211607672558,0.16739956,0.097716674,0.776613
ENSG00000269693,0.6246402130569424,0.9931211607672558,1.7458305,1.5688881,0.15417099
DNASE2,0.6246402130569424,0.9931211607672558,0.9278428,1.0433397,-0.16925645
INHBB,0.6246402130569424,0.9931211607672558,0.45173848,0.3917607,0.20551467
ENSG00000251556,0.6246402130569424,0.9931211607672558,2.2121496,2.3223891,-0.07016063
ENSG00000260550,0.6246402130569424,0.9931211607672558,0.002934815,0.06716027,-4.5157967
LINC01945,0.6246402130569424,0.9931211607672558,0.08629257,0.018744972,2.2026725
PRSS53,0.6246402130569424,0.9931211607672558,0.0057847877,0.07848265,-3.761807
EGR3,0.6246402130569424,0.9931211607672558,0.16213149,0.19868459,-0.29331398
ENSG00000259784,0.6246402130569424,0.9931211607672558,0.00219411,0.05573427,-4.666226
TGFBRAP1-AS1,0.6246402130569424,0.9931211607672558,0.18346627,0.08141959,1.1720572
NUDT21,0.6246402130569424,0.9931211607672558,2.5110471,2.326304,0.1102494
ENSG00000274447,0.6246402130569424,0.9931211607672558,0.0068018343,0.07848265,-3.5281844
LINC00471,0.6323572635876762,0.9927377729816479,1.3240924,1.274749,0.054790497
TCOF1,0.6323572635876762,0.9927377729816479,2.0481222,2.0771866,-0.020328999
LINC01376,0.6323572635876762,0.9927377729816479,3.9816923,4.1172943,-0.04831493
FAM78B,0.6323572635876762,0.9927377729816479,2.9148211,3.1876936,-0.12910557
ERLIN1,0.6323572635876762,0.9927377729816479,1.9932523,2.2450423,-0.17161828
DSG1-AS1,0.6323572635876762,0.9927377729816479,1.2306492,1.1841136,0.055612057
TMEM50A,0.6323572635876762,0.9927377729816479,3.0892768,3.1634817,-0.03424406
OTOP2,0.6323572635876762,0.9927377729816479,0.034286402,0.05416638,-0.6597457
MRPS27,0.6323572635876762,0.9927377729816479,3.743815,3.906658,-0.061425805
SLC6A7,0.6323572635876762,0.9927377729816479,0.5923649,0.52873474,0.16394174
CCDC170,0.6323572635876762,0.9927377729816479,0.80242527,0.90537757,-0.17415233
STMN3,0.6323572635876762,0.9927377729816479,0.46521428,0.49915704,-0.10159814
LINC02303,0.6323572635876762,0.9927377729816479,0.1720001,0.07743243,1.1513894
MIS18BP1,0.6323572635876762,0.9927377729816479,3.098499,3.218483,-0.05481124
ENSG00000235480,0.6323572635876762,0.9927377729816479,0.19298968,0.26753363,-0.4711945
EEPD1,0.6323572635876762,0.9927377729816479,3.0761514,3.3004432,-0.10153329
GLIS3,0.6323572635876762,0.9927377729816479,2.3755422,2.0617757,0.2043693
C2orf74-AS1,0.6323572635876762,0.9927377729816479,1.0024722,1.0517806,-0.06927153
ENSG00000269365,0.6323572635876762,0.9927377729816479,0.22179283,0.30046582,-0.43798637
HUS1,0.6323572635876762,0.9927377729816479,3.1010017,3.1920655,-0.041755915
AKR1B15,0.6323572635876762,0.9927377729816479,0.041341364,0.06267462,-0.6002834
ZNF790-AS1,0.6323572635876762,0.9927377729816479,3.2405086,3.2565458,-0.007122278
LSS,0.6323572635876762,0.9927377729816479,3.1323328,3.0997689,0.0150767565
CRIP2,0.6323572635876762,0.9927377729816479,3.796883,3.9816573,-0.06855345
TNNT1,0.6323572635876762,0.9927377729816479,4.7273154,4.7207966,0.0019907951
AATF,0.6323572635876762,0.9927377729816479,2.8833547,3.1012344,-0.105094194
C11orf42,0.6323572635876762,0.9927377729816479,0.27154285,0.19471869,0.47978652
NXPE4,0.6323572635876762,0.9927377729816479,0.37467524,0.46289966,-0.305058
LINC01865,0.6323572635876762,0.9927377729816479,0.20443143,0.26523125,-0.37563217
G0S2,0.6323572635876762,0.9927377729816479,2.336487,2.297522,0.02426231
MFSD9,0.6323572635876762,0.9927377729816479,1.5747125,1.7155346,-0.12356967
LINC02716,0.6323572635876762,0.9927377729816479,0.23108958,0.1456473,0.6659696
ART5,0.6323572635876762,0.9927377729816479,0.10663149,0.06817818,0.6452441
PHF21A,0.6323572635876762,0.9927377729816479,5.0668745,5.158291,-0.02579689
ZNF567,0.6323572635876762,0.9927377729816479,3.0212572,3.058437,-0.017645717
IMPACT,0.6323572635876762,0.9927377729816479,2.2962928,2.3987978,-0.06300485
U2AF2,0.6323572635876762,0.9927377729816479,2.193886,2.3133395,-0.076488376
LINC00427,0.6323572635876762,0.9927377729816479,0.24931148,0.3247491,-0.38137496
HPS6,0.6323572635876762,0.9927377729816479,0.4834571,0.58295816,-0.27000403
MYO5B,0.6323572635876762,0.9927377729816479,1.4739445,1.6891592,-0.19662285
PDCD11,0.6323572635876762,0.9927377729816479,2.402002,2.4745693,-0.04294002
ABHD17B,0.6323572635876762,0.9927377729816479,3.1290991,3.1164117,0.005861521
ENSG00000266667,0.6323572635876762,0.9927377729816479,0.3863468,0.3200812,0.27145767
APOB,0.6323572635876762,0.9927377729816479,2.3310566,2.6825957,-0.20264554
AHCTF1,0.6323572635876762,0.9927377729816479,4.1121316,4.3095365,-0.067646265
HLA-B,0.6323572635876762,0.9927377729816479,2.140532,2.3060102,-0.107429504
ENSG00000273108,0.6323572635876762,0.9927377729816479,0.2511803,0.2151219,0.22356808
FCRL2,0.6323572635876762,0.9927377729816479,0.13297023,0.06779882,0.97176075
ZKSCAN2,0.6323572635876762,0.9927377729816479,1.4485301,1.4969139,-0.047401547
OSTF1,0.6323572635876762,0.9927377729816479,2.2602513,2.406507,-0.09045744
BCOR,0.6323572635876762,0.9927377729816479,3.5094428,3.6518986,-0.057404757
TYRP1,0.6323572635876762,0.9927377729816479,2.6871388,2.8649647,-0.09244645
CEP78,0.6323572635876762,0.9927377729816479,1.221612,1.3514373,-0.14570838
CCDC62,0.6323572635876762,0.9927377729816479,2.1782267,2.238526,-0.039394975
HEATR4,0.6323572635876762,0.9927377729816479,3.1817806,3.2457418,-0.028713942
MPP7-DT,0.6323572635876762,0.9927377729816479,0.3035649,0.22074984,0.4595909
ENSG00000251574,0.6323572635876762,0.9927377729816479,2.1836672,2.0417063,0.09697747
TRPV2,0.6323572635876762,0.9927377729816479,0.3844855,0.41758794,-0.11915052
PDCD10,0.6323572635876762,0.9927377729816479,3.5483649,3.6802952,-0.05266714
GLDC,0.6323572635876762,0.9927377729816479,0.7754793,1.0482899,-0.43487698
ASB18,0.6323572635876762,0.9927377729816479,5.286571,5.268058,0.0050611496
MRPL39,0.6323572635876762,0.9927377729816479,2.2675116,2.327079,-0.03741026
FAM187B,0.6323572635876762,0.9927377729816479,0.050025545,0.11244729,-1.1684959
ACTC1,0.6323572635876762,0.9927377729816479,6.2639246,6.4265375,-0.036974907
ENSG00000222007,0.6323572635876762,0.9927377729816479,0.10725275,0.14889517,-0.47327852
LINC03070,0.6323572635876762,0.9927377729816479,0.12614034,0.18776569,-0.5739
FYB2,0.6323572635876762,0.9927377729816479,4.8345675,4.830216,0.0012991428
HS1BP3,0.6323572635876762,0.9927377729816479,2.3496413,2.4901037,-0.08376515
ENSG00000253300,0.6323572635876762,0.9927377729816479,0.39458784,0.31813014,0.31072855
FAM88F,0.6323572635876762,0.9927377729816479,0.10894645,0.051501743,1.0809112
CLMP,0.6323572635876762,0.9927377729816479,1.6899478,1.6761085,0.011863172
GRAP,0.6323572635876762,0.9927377729816479,0.16647062,0.16006762,0.05658579
ACTL6A,0.6323572635876762,0.9927377729816479,2.1485553,2.1575723,-0.0060420036
HLA-F,0.6323572635876762,0.9927377729816479,2.2359219,2.2965531,-0.038600326
ENSG00000227330,0.6323572635876762,0.9927377729816479,0.67918026,0.8363982,-0.30039498
TGFBR3,0.6323572635876762,0.9927377729816479,4.425694,4.4988756,-0.02366066
LINC01549,0.6323572635876762,0.9927377729816479,0.15598758,0.11811508,0.4012351
MRPL38,0.6323572635876762,0.9927377729816479,0.27798194,0.38351983,-0.46430862
SNCA,0.6323572635876762,0.9927377729816479,2.3702223,2.0921345,0.1800468
CAHM,0.6323572635876762,0.9927377729816479,2.1769843,2.3315642,-0.098967075
ABHD2,0.6323572635876762,0.9927377729816479,5.696244,5.7890434,-0.023314
CASC18,0.6323572635876762,0.9927377729816479,0.17023307,0.16858812,0.014008284
KIDINS220,0.6323572635876762,0.9927377729816479,5.1481752,5.2867227,-0.038312435
EFR3A,0.6323572635876762,0.9927377729816479,4.053304,4.1331835,-0.028155088
LINC01179,0.6323572635876762,0.9927377729816479,0.20747186,0.15413451,0.42872334
NDUFB6,0.6323572635876762,0.9927377729816479,3.2058558,3.3618853,-0.06856096
MYADML2,0.6323572635876762,0.9927377729816479,1.0270454,1.0740621,-0.064577445
TTC7B,0.6323572635876762,0.9927377729816479,4.3291316,4.396046,-0.02212882
LRATD2,0.6323572635876762,0.9927377729816479,0.35292295,0.21820459,0.6936692
ATG4C,0.6323572635876762,0.9927377729816479,3.0159607,2.9629803,0.025568604
KIF24,0.6323572635876762,0.9927377729816479,0.9592173,0.8684088,0.14348319
CCDC57,0.6323572635876762,0.9927377729816479,3.8968701,3.8654337,0.011685491
TMEM92,0.6323572635876762,0.9927377729816479,0.0387602,0.08237186,-1.0875556
PRELP,0.6323572635876762,0.9927377729816479,1.0747553,0.9517023,0.17542572
CHD2,0.6323572635876762,0.9927377729816479,4.5670857,4.5611987,0.001860857
TWIST1,0.6323572635876762,0.9927377729816479,0.32400683,0.34195954,-0.07780123
SLC35B1,0.6323572635876762,0.9927377729816479,2.5550778,2.6667383,-0.061708927
PILRB,0.6323572635876762,0.9927377729816479,3.485174,3.6346908,-0.06060195
OOSP4A,0.6323572635876762,0.9927377729816479,0.03689078,0.08590524,-1.2194633
LPAR6,0.6323572635876762,0.9927377729816479,2.8043158,3.0729768,-0.13198805
OSBPL10-AS1,0.6323572635876762,0.9927377729816479,0.20302065,0.23172468,-0.19078445
AXIN2,0.6323572635876762,0.9927377729816479,1.9623837,2.16592,-0.14237267
ENSG00000242317,0.6323572635876762,0.9927377729816479,0.06756263,0.03542141,0.9315846
PRR7,0.6323572635876762,0.9927377729816479,0.54227465,0.47228163,0.19937587
NUCB1,0.6323572635876762,0.9927377729816479,2.9523656,2.9751334,-0.011082888
ZNF213,0.6323572635876762,0.9927377729816479,3.2240515,3.4402475,-0.093637586
ZMIZ1,0.6323572635876762,0.9927377729816479,4.815204,4.6882634,0.038543224
SCRG1,0.6323572635876762,0.9927377729816479,2.0895782,2.179046,-0.060484886
RNF145,0.6323572635876762,0.9927377729816479,4.120461,4.2480264,-0.043986797
SFT2D2,0.6323572635876762,0.9927377729816479,2.2880144,2.30446,-0.010332704
SSBP3,0.6323572635876762,0.9927377729816479,4.554301,4.3106027,0.07933998
HTR2A,0.6323572635876762,0.9927377729816479,0.23783079,0.13495909,0.8174088
ENSG00000259077,0.6323572635876762,0.9927377729816479,0.07485911,0.06267462,0.25629282
SF3B4,0.6323572635876762,0.9927377729816479,1.6126988,1.5965976,0.014476299
ENSG00000223373,0.6323572635876762,0.9927377729816479,0.13521785,0.07743243,0.80426764
ERP29,0.6323572635876762,0.9927377729816479,2.5048153,2.7065647,-0.11175859
SPTB,0.6323572635876762,0.9927377729816479,4.344878,4.408882,-0.021097183
LINC03007,0.6323572635876762,0.9927377729816479,0.9918572,0.89546394,0.14749688
ANKRD18B,0.6323572635876762,0.9927377729816479,0.40645164,0.39184538,0.052799106
FAM83E,0.6323572635876762,0.9927377729816479,0.28065583,0.28680956,-0.031291008
RGS19,0.6323572635876762,0.9927377729816479,0.39172536,0.4606538,-0.23383975
ENSG00000225807,0.6323572635876762,0.9927377729816479,0.176452,0.22802417,-0.3699093
ENSG00000272990,0.6323572635876762,0.9927377729816479,0.8568437,0.9685289,-0.17676286
TECPR2,0.6323572635876762,0.9927377729816479,4.185475,4.318072,-0.044996023
INPP5E,0.6323572635876762,0.9927377729816479,1.979543,2.103078,-0.08733487
AGAP6,0.6323572635876762,0.9927377729816479,3.5978034,3.5848908,0.005187154
ENSG00000250909,0.6323572635876762,0.9927377729816479,1.2911397,1.20471,0.099959165
NRDC,0.6323572635876762,0.9927377729816479,4.899346,4.9918656,-0.026989937
ENSG00000234160,0.6323572635876762,0.9927377729816479,0.4167479,0.3254126,0.3569038
YIF1B,0.6323572635876762,0.9927377729816479,2.6432087,2.4699607,0.09780228
ENSG00000234986,0.6323572635876762,0.9927377729816479,0.04773391,0.09722762,-1.0263364
KRT23,0.6323572635876762,0.9927377729816479,0.4936554,0.5736382,-0.21663636
MBOAT7,0.6323572635876762,0.9927377729816479,1.411264,1.2758532,0.14552543
ENSG00000271522,0.6323572635876762,0.9927377729816479,0.23385835,0.29233217,-0.3219725
ENSG00000247925,0.6323572635876762,0.9927377729816479,2.2909408,2.5890872,-0.17650342
CLASP2,0.6323572635876762,0.9927377729816479,5.291892,5.4164457,-0.0335629
C1D,0.6323572635876762,0.9927377729816479,2.8917677,2.9474556,-0.027518392
MAPK8,0.6323572635876762,0.9927377729816479,4.7963724,4.884998,-0.026414156
FAU,0.6323572635876762,0.9927377729816479,2.8052957,2.7237263,0.042571068
TDRKH-AS1,0.6323572635876762,0.9927377729816479,0.57299054,0.654103,-0.19100618
CLMAT3,0.6323572635876762,0.9927377729816479,0.3503844,0.35501403,-0.01893735
PLEC,0.6323572635876762,0.9927377729816479,3.7686567,3.8905132,-0.04591012
ENSG00000276529,0.6323572635876762,0.9927377729816479,1.7185228,1.527925,0.16959512
FANCG,0.6323572635876762,0.9927377729816479,0.41584727,0.53436434,-0.3617692
ARL17B,0.6323572635876762,0.9927377729816479,3.7868166,3.6852875,0.039208412
MICAL2,0.6323572635876762,0.9927377729816479,4.1480465,4.278849,-0.044790745
ZNF175,0.6323572635876762,0.9927377729816479,2.3736444,2.5570056,-0.10735142
HAL,0.6323572635876762,0.9927377729816479,0.050367907,0.051501743,-0.032115936
ENSG00000276728,0.6323572635876762,0.9927377729816479,1.123804,1.3460536,-0.26034528
GFAP,0.6323572635876762,0.9927377729816479,0.65043694,0.57706,0.17268759
ENSG00000275392,0.6323572635876762,0.9927377729816479,0.043674827,0.08237186,-0.915334
LINC02547,0.6323572635876762,0.9927377729816479,0.22799222,0.21092749,0.11223698
GBA2,0.6323572635876762,0.9927377729816479,3.9364827,4.156715,-0.07853675
HIPK4,0.6323572635876762,0.9927377729816479,1.351753,1.407495,-0.05829823
ENSG00000258172,0.6323572635876762,0.9927377729816479,0.4626323,0.4603273,0.007205963
ENSG00000272277,0.6323572635876762,0.9927377729816479,0.90086913,0.7442702,0.27549073
ENSG00000240687,0.6323572635876762,0.9927377729816479,0.27829424,0.20871264,0.4150914
MLH1,0.6323572635876762,0.9927377729816479,4.035439,4.064539,-0.010365963
ENSG00000266541,0.6323572635876762,0.9927377729816479,0.49924582,0.3828498,0.38297093
HAND1,0.6323572635876762,0.9927377729816479,1.0567987,0.9462266,0.15944272
DCLK2,0.6323572635876762,0.9927377729816479,4.343733,4.425207,-0.026809692
INSRR,0.6323572635876762,0.9927377729816479,0.3877023,0.30086616,0.36582637
ENSG00000259846,0.6323572635876762,0.9927377729816479,0.6520122,0.47160116,0.46733093
PSAT1,0.6323572635876762,0.9927377729816479,0.34052417,0.25412223,0.42223322
TCF7,0.6323572635876762,0.9927377729816479,2.7907639,2.87096,-0.04087317
TAF7L,0.6323572635876762,0.9927377729816479,0.5817439,0.4672111,0.31630903
ENSG00000260694,0.6323572635876762,0.9927377729816479,0.28400183,0.32947567,-0.21427107
DTHD1,0.6323572635876762,0.9927377729816479,0.099356666,0.14831194,-0.5779414
IDH3B-DT,0.6323572635876762,0.9927377729816479,0.08038872,0.09722762,-0.2743702
ENSG00000250954,0.6323572635876762,0.9927377729816479,0.790521,0.8878228,-0.16746774
IGSF11-AS1,0.6323572635876762,0.9927377729816479,0.16233422,0.12954108,0.32555532
NSFL1C,0.6323572635876762,0.9927377729816479,3.301167,3.3156145,-0.0063000917
ASPA,0.6323572635876762,0.9927377729816479,0.8672521,0.9373636,-0.11215723
DUSP28,0.6323572635876762,0.9927377729816479,1.6189194,1.8091688,-0.16029578
RBM15,0.6323572635876762,0.9927377729816479,2.1045663,2.28383,-0.1179322
PNISR,0.6323572635876762,0.9927377729816479,5.798962,5.8322554,-0.008259058
ENSG00000260170,0.6323572635876762,0.9927377729816479,0.34021676,0.23590975,0.52821743
ENSG00000284393,0.6323572635876762,0.9927377729816479,0.10268,0.15219676,-0.5677779
ADGRE5,0.6323572635876762,0.9927377729816479,2.4891112,2.5142128,-0.014476061
EPB41L1,0.6323572635876762,0.9927377729816479,1.2582923,1.1250374,0.161494
EOLA2-DT,0.6323572635876762,0.9927377729816479,3.6975865,3.8256183,-0.049108982
DAZAP2,0.6323572635876762,0.9927377729816479,2.961329,3.2516222,-0.13491488
SPATA24,0.6323572635876762,0.9927377729816479,1.6445007,1.3703768,0.2630768
LGALS8-AS1,0.6323572635876762,0.9927377729816479,0.48490578,0.5644097,-0.21903789
NECTIN3-AS1,0.6323572635876762,0.9927377729816479,1.8159388,1.7987211,0.013744116
CAMKK1,0.6323572635876762,0.9927377729816479,1.9610063,1.9716636,-0.007819235
DRICH1,0.6323572635876762,0.9927377729816479,0.48894402,0.53273016,-0.12373537
CCDC24,0.6323572635876762,0.9927377729816479,1.1290247,1.0096667,0.16119786
ABCC4,0.6323572635876762,0.9927377729816479,2.8161206,2.6926181,0.06469941
STXBP3,0.6323572635876762,0.9927377729816479,3.1701322,3.345668,-0.0777514
LINC02775,0.6323572635876762,0.9927377729816479,1.9563522,1.8749468,0.06131643
ARMCX2,0.6323572635876762,0.9927377729816479,1.144303,1.3406008,-0.2284105
ENSG00000272076,0.6323572635876762,0.9927377729816479,0.40792295,0.3427472,0.25115108
POGLUT1,0.6323572635876762,0.9927377729816479,3.351891,3.5397892,-0.078688145
SCUBE3,0.6323572635876762,0.9927377729816479,2.5853207,2.7331355,-0.080213666
ENSG00000238034,0.6323572635876762,0.9927377729816479,0.050229087,0.07046346,-0.48834395
COX5A,0.6323572635876762,0.9927377729816479,4.1667047,4.2077084,-0.014127731
MYL6,0.6323572635876762,0.9927377729816479,4.4746757,4.513997,-0.012622356
ENG,0.6323572635876762,0.9927377729816479,2.6632383,2.6160488,0.025792003
HSPA5-DT,0.6323572635876762,0.9927377729816479,0.368164,0.5029264,-0.44999766
ENSG00000237224,0.6323572635876762,0.9927377729816479,0.043133132,0.05416638,-0.32859468
ENSG00000226640,0.6323572635876762,0.9927377729816479,0.8758172,0.92598677,-0.08036174
BNIP2,0.6323572635876762,0.9927377729816479,3.0778372,3.2678175,-0.08641052
DAOA-AS1,0.6323572635876762,0.9927377729816479,0.047247346,0.1535759,-1.7006257
NAIF1,0.6323572635876762,0.9927377729816479,0.8513695,0.9209009,-0.11326035
CPMER,0.6323572635876762,0.9927377729816479,0.23043582,0.12619773,0.86867404
CYP7A1,0.6323572635876762,0.9927377729816479,0.13142146,0.13715386,-0.06159401
ARGLU1,0.6323572635876762,0.9927377729816479,5.007516,5.143683,-0.03870654
PRNT,0.6323572635876762,0.9927377729816479,0.045117,0.0850365,-0.9143963
PITRM1-AS1,0.6323572635876762,0.9927377729816479,1.8800895,1.9666817,-0.06496215
SRRD,0.6323572635876762,0.9927377729816479,1.3554597,1.3947705,-0.04124552
CENPP,0.6323572635876762,0.9927377729816479,3.8634527,3.4396567,0.16762614
BST2,0.6323572635876762,0.9927377729816479,0.71138585,0.82130957,-0.20729354
DNAJB13,0.6323572635876762,0.9927377729816479,0.2227478,0.23360309,-0.06864786
XXYLT1,0.6323572635876762,0.9927377729816479,2.6080065,2.6446471,-0.020127892
HTRA2,0.6323572635876762,0.9927377729816479,1.4077835,1.1497357,0.29212302
PKP4,0.6323572635876762,0.9927377729816479,4.1607738,4.0698447,0.031877995
ENSG00000233222,0.6323572635876762,0.9927377729816479,0.041485038,0.06267462,-0.5952785
AFG1L,0.6323572635876762,0.9927377729816479,4.252442,4.262491,-0.0034053326
DAPK2,0.6323572635876762,0.9927377729816479,5.496435,5.7008443,-0.0526793
DPH5,0.6323572635876762,0.9927377729816479,3.4367561,3.5110428,-0.03085208
ANKRD30BL,0.6323572635876762,0.9927377729816479,1.3341769,1.5797799,-0.24377343
ENSG00000282218,0.6323572635876762,0.9927377729816479,1.332129,1.2651244,0.07445443
NBDY,0.6323572635876762,0.9927377729816479,3.4962096,3.694009,-0.07939565
ALMS1,0.6323572635876762,0.9927377729816479,3.7438312,3.7181025,0.00994885
RXRA,0.6323572635876762,0.9927377729816479,2.3565524,2.2611647,0.059611678
LINC01909,0.6323572635876762,0.9927377729816479,1.5264776,1.4476326,0.076510906
RPL4,0.6323572635876762,0.9927377729816479,2.5799243,2.6794639,-0.054615617
ELMO3,0.6323572635876762,0.9927377729816479,0.44168204,0.49913433,-0.1764195
CFAP299,0.6323572635876762,0.9927377729816479,1.8625665,2.087852,-0.16472739
NOL3,0.6323572635876762,0.9927377729816479,3.7232754,3.8845084,-0.06115961
CD27,0.6323572635876762,0.9927377729816479,0.43069312,0.3197536,0.4296986
ENSG00000263424,0.6323572635876762,0.9927377729816479,0.31258944,0.36300912,-0.21573615
HNRNPDL,0.6323572635876762,0.9927377729816479,4.735863,4.797694,-0.018713713
TPD52L1,0.6323572635876762,0.9927377729816479,5.114509,5.1577806,-0.012154579
PARP11,0.6323572635876762,0.9927377729816479,3.0072873,3.1292992,-0.05737686
NR4A1,0.6323572635876762,0.9927377729816479,3.2770033,3.099231,0.08046687
ABCC10,0.6323572635876762,0.9927377729816479,2.8076932,2.631146,0.09369409
SCUBE1,0.6323572635876762,0.9927377729816479,0.44718298,0.3538562,0.3377012
NCOA3,0.6323572635876762,0.9927377729816479,5.0965376,5.0840306,0.0035448074
DUSP5,0.6323572635876762,0.9927377729816479,1.8089886,2.064587,-0.1906699
GANC,0.6323572635876762,0.9927377729816479,3.7419024,3.8882785,-0.05535972
VWF,0.6323572635876762,0.9927377729816479,2.8887014,2.7373846,0.07762301
LRPAP1,0.6323572635876762,0.9927377729816479,3.2586215,3.3172061,-0.025707006
PFN1,0.6323572635876762,0.9927377729816479,1.9583119,2.0840616,-0.089787364
PAK3,0.6323572635876762,0.9927377729816479,0.35487837,0.27345136,0.37603915
NCOA5,0.6323572635876762,0.9927377729816479,3.0074081,3.178269,-0.0797205
F8,0.6323572635876762,0.9927377729816479,2.5229795,2.501013,0.012615919
ENSG00000257550,0.6323572635876762,0.9927377729816479,0.48989213,0.5237804,-0.096497834
NFATC4,0.6323572635876762,0.9927377729816479,0.28598088,0.14666083,0.9634304
CXCL2,0.6323572635876762,0.9927377729816479,0.27340066,0.5392918,-0.9800467
ZNF280B,0.6323572635876762,0.9927377729816479,1.2615746,1.1245011,0.16594031
KIAA1958,0.6323572635876762,0.9927377729816479,4.326598,4.355486,-0.009600401
LINC02950,0.6323572635876762,0.9927377729816479,0.047062933,0.09722762,-1.0467594
ENSG00000227482,0.6323572635876762,0.9927377729816479,0.09463238,0.10173245,-0.10437322
LINC00589,0.6323572635876762,0.9927377729816479,0.49658632,0.4064663,0.28890812
ADAMTS7,0.6323572635876762,0.9927377729816479,2.8458343,3.0692158,-0.109018445
SLC25A11,0.6323572635876762,0.9927377729816479,2.5618079,2.7574127,-0.10615289
GCKR,0.6401145605943297,0.9930960737619905,0.2611583,0.18527536,0.4952513
OPN5,0.6401145605943297,0.9930960737619905,0.14329389,0.20137718,-0.4909203
CAMTA1-DT,0.6401145605943297,0.9930960737619905,1.3092449,1.4270246,-0.12427515
ENSG00000253141,0.6401145605943297,0.9930960737619905,0.22334862,0.455053,-1.0267341
XYLB,0.6401145605943297,0.9930960737619905,1.383574,1.4265634,-0.044144005
RIMS2,0.6401145605943297,0.9930960737619905,1.7491733,1.7483404,0.00068712234
MMGT1,0.6401145605943297,0.9930960737619905,1.1695914,1.2377657,-0.081733495
PDRG1,0.6401145605943297,0.9930960737619905,1.5316728,1.4564471,0.07265484
LAX1,0.6401145605943297,0.9930960737619905,0.07642554,0.018744972,2.027493
